species,site_id,year,month,day,week,fitted,date,doy,transecto,id_transect,abb_elev,abreviatura,altitud
Pontia daplidice,21,2012,7,25,30,0.989301189598869,2012-07-25,207,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,21,2013,7,24,30,0.43596994830267,2013-07-24,205,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,21,2014,8,6,32,0.687133252358818,2014-08-06,218,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,21,2015,6,3,23,0.485128843948691,2015-06-03,154,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,21,2016,7,6,27,0.521795287887738,2016-07-06,188,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,21,2017,6,14,24,1.41181592533064,2017-06-14,165,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,21,2019,6,26,26,0.273737791410087,2019-06-26,177,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,21,2020,6,24,26,0.750550935714086,2020-06-24,176,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,21,2021,7,14,28,0.495605987630333,2021-07-14,195,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,21,2022,7,6,27,0.926148252459975,2022-07-06,187,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,23,2012,7,25,30,0.576781780368486,2012-07-25,207,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,23,2013,7,24,30,0.497058726780351,2013-07-24,205,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,23,2014,8,6,32,0.452741287390582,2014-08-06,218,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,23,2015,6,3,23,0.649734570935745,2015-06-03,154,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,23,2016,7,6,27,0.869659395291927,2016-07-06,188,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,23,2017,6,14,24,0.655243033905596,2017-06-14,165,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,23,2019,6,26,26,0.698923839241841,2019-06-26,177,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,23,2020,6,24,26,0.595125542309745,2020-06-24,176,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,23,2021,7,14,28,0.334795637948582,2021-07-14,195,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,23,2022,7,6,27,0.900724868664877,2022-07-06,187,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,24,2012,7,25,30,1.53118633590238,2012-07-25,207,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2013,7,24,30,1.45529981236059,2013-07-24,205,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2014,8,6,32,0.246982186145969,2014-08-06,218,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2015,6,3,23,1.01329863825139,2015-06-03,154,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2016,7,6,27,1.27856922435496,2016-07-06,188,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2017,6,14,24,0.909764370518973,2017-06-14,165,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2018,7,4,27,1.34283583414258,2018-07-04,185,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2019,6,26,26,0.921455380529549,2019-06-26,177,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2020,6,24,26,0.434319387058296,2020-06-24,176,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2021,7,14,28,0.937239598864413,2021-07-14,195,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,24,2022,7,6,27,1.42834175112628,2022-07-06,187,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,32,2013,7,24,30,0.270205644947191,2013-07-24,205,Fabriquilla,16_32,FA (992),FA,992
Pontia daplidice,32,2014,8,6,32,1.05911674986626,2014-08-06,218,Fabriquilla,16_32,FA (992),FA,992
Pontia daplidice,32,2017,6,14,24,0.79281165914711,2017-06-14,165,Fabriquilla,16_32,FA (992),FA,992
Pontia daplidice,32,2019,6,26,26,1.13869209762228,2019-06-26,177,Fabriquilla,16_32,FA (992),FA,992
Pontia daplidice,32,2021,7,14,28,0.330262505986437,2021-07-14,195,Fabriquilla,16_32,FA (992),FA,992
Pontia daplidice,33,2012,7,25,30,2.38171041262053,2012-07-25,207,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pontia daplidice,33,2013,7,24,30,0.748334153429481,2013-07-24,205,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pontia daplidice,33,2014,8,6,32,0.156311187785321,2014-08-06,218,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pontia daplidice,33,2015,6,3,23,0.780071771311964,2015-06-03,154,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pontia daplidice,33,2016,7,6,27,1.18121681096807,2016-07-06,188,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pontia daplidice,33,2017,6,14,24,0.787150667665017,2017-06-14,165,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pontia daplidice,33,2020,6,24,26,0.434320129727004,2020-06-24,176,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pontia daplidice,34,2013,7,24,30,0.374167012247668,2013-07-24,205,Catifas,16_34,CAT (1666),CAT,1666
Pontia daplidice,34,2014,8,6,32,0.166969897278639,2014-08-06,218,Catifas,16_34,CAT (1666),CAT,1666
Pontia daplidice,34,2015,6,3,23,0.623478443666466,2015-06-03,154,Catifas,16_34,CAT (1666),CAT,1666
Pontia daplidice,34,2016,7,6,27,1.0147882495302,2016-07-06,188,Catifas,16_34,CAT (1666),CAT,1666
Pontia daplidice,34,2017,6,14,24,0.304407957163885,2017-06-14,165,Catifas,16_34,CAT (1666),CAT,1666
Pontia daplidice,34,2019,6,26,26,0.246261808131585,2019-06-26,177,Catifas,16_34,CAT (1666),CAT,1666
Pontia daplidice,34,2022,7,6,27,0.719473545705597,2022-07-06,187,Catifas,16_34,CAT (1666),CAT,1666
Pontia daplidice,35,2013,7,24,30,0.251175209835654,2013-07-24,205,Praillos,16_35,PRA (1894),PRA,1894
Pontia daplidice,35,2014,8,6,32,0.243433258765812,2014-08-06,218,Praillos,16_35,PRA (1894),PRA,1894
Pontia daplidice,35,2016,7,6,27,1.0059366280246,2016-07-06,188,Praillos,16_35,PRA (1894),PRA,1894
Pontia daplidice,35,2017,6,14,24,0.342020779247327,2017-06-14,165,Praillos,16_35,PRA (1894),PRA,1894
Pontia daplidice,35,2020,6,24,26,0.289546233528775,2020-06-24,176,Praillos,16_35,PRA (1894),PRA,1894
Pontia daplidice,35,2022,7,6,27,0.959297761355013,2022-07-06,187,Praillos,16_35,PRA (1894),PRA,1894
Pontia daplidice,36,2014,8,6,32,0.195679341391729,2014-08-06,218,Sabinas,16_36,SA (2180),SA,2180
Pontia daplidice,36,2016,7,6,27,0.343576085671549,2016-07-06,188,Sabinas,16_36,SA (2180),SA,2180
Pontia daplidice,36,2017,6,14,24,0.580286170730453,2017-06-14,165,Sabinas,16_36,SA (2180),SA,2180
Pontia daplidice,36,2021,7,14,28,0.922172262531399,2021-07-14,195,Sabinas,16_36,SA (2180),SA,2180
Pontia daplidice,37,2017,6,14,24,1.28517992091488,2017-06-14,165,Cauchiles,16_37,CAU (2808),CAU,2808
Pontia daplidice,45,2014,8,6,32,0.916574039207291,2014-08-06,218,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,45,2015,6,3,23,0.955751800616952,2015-06-03,154,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,45,2016,7,6,27,1.60587992219786,2016-07-06,188,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,45,2017,6,14,24,0.828188468367029,2017-06-14,165,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,45,2018,7,4,27,2.167101075477,2018-07-04,185,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,45,2019,6,26,26,1.77076959980409,2019-06-26,177,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,45,2020,6,24,26,1.53698191742866,2020-06-24,176,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,45,2021,7,14,28,1.75788198558124,2021-07-14,195,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,45,2022,7,6,27,2.79386127168367,2022-07-06,187,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,46,2016,7,6,27,0.3834232043817,2016-07-06,188,Laguna,16_46,LP (732),LP,732
Pontia daplidice,48,2014,8,6,32,1.20084299638865,2014-08-06,218,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,48,2015,6,3,23,2.61808041777056,2015-06-03,154,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,48,2016,7,6,27,1.74726462886201,2016-07-06,188,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,48,2017,6,14,24,1.68017946263126,2017-06-14,165,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,48,2018,7,4,27,1.09764364676495,2018-07-04,185,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,48,2019,6,26,26,0.890850602246037,2019-06-26,177,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,48,2020,6,24,26,1.98037766660678,2020-06-24,176,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,48,2021,7,14,28,1.89557850316831,2021-07-14,195,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,48,2022,7,6,27,2.61678481818832,2022-07-06,187,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,49,2014,8,6,32,0.277340673155582,2014-08-06,218,Turbera,16_49,TU (745),TU,745
Pontia daplidice,49,2015,6,3,23,0.554587147638054,2015-06-03,154,Turbera,16_49,TU (745),TU,745
Pontia daplidice,49,2016,7,6,27,1.72540214053271,2016-07-06,188,Turbera,16_49,TU (745),TU,745
Pontia daplidice,49,2017,6,14,24,0.786266541666579,2017-06-14,165,Turbera,16_49,TU (745),TU,745
Pontia daplidice,49,2018,7,4,27,0.673187465647851,2018-07-04,185,Turbera,16_49,TU (745),TU,745
Pontia daplidice,49,2019,6,26,26,1.60764641314879,2019-06-26,177,Turbera,16_49,TU (745),TU,745
Pontia daplidice,49,2020,6,24,26,0.874109885893169,2020-06-24,176,Turbera,16_49,TU (745),TU,745
Pontia daplidice,49,2021,7,14,28,1.71515591637901,2021-07-14,195,Turbera,16_49,TU (745),TU,745
Pontia daplidice,49,2022,7,6,27,0.90407655479521,2022-07-06,187,Turbera,16_49,TU (745),TU,745
Pseudochazara mercurius,17,2022,7,13,28,0.709460226836135,2022-07-13,194,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Pseudophilotes panoptes,20,2015,5,13,20,1.30256783772686,2015-05-13,133,Purche,16_20,PU (1442),PU,1442
Pseudophilotes panoptes,20,2019,5,29,22,4.70408190423092,2019-05-29,149,Purche,16_20,PU (1442),PU,1442
Pseudophilotes panoptes,20,2020,5,27,22,3.18563977707144,2020-05-27,148,Purche,16_20,PU (1442),PU,1442
Pseudophilotes panoptes,20,2021,5,26,21,1.61147613630258,2021-05-26,146,Purche,16_20,PU (1442),PU,1442
Pseudophilotes panoptes,45,2016,6,8,23,2.29252089133748,2016-06-08,160,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,14,2019,6,26,26,0.325928961691776,2019-06-26,177,Laguna seca,16_14,LS (2282),LS,2282
Pyrgus,16,2017,6,21,25,0.416515334856482,2017-06-21,172,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Pyrgus,16,2019,6,26,26,0.836042039034054,2019-06-26,177,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Pyrgus,16,2020,6,17,25,0.497082666607156,2020-06-17,169,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Pyrgus,17,2017,6,21,25,0.322607363637392,2017-06-21,172,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Pyrgus,17,2018,7,4,27,0.767373316458294,2018-07-04,185,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Pyrgus,17,2020,6,17,25,0.451592697124214,2020-06-17,169,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Pyrgus,17,2021,6,30,26,1.19552487614195,2021-06-30,181,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Pyrgus,18,2018,7,4,27,0.767373316458293,2018-07-04,185,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Pyrgus,18,2019,6,26,26,0.306517353813158,2019-06-26,177,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Pyrgus,18,2020,6,17,25,0.451165831248734,2020-06-17,169,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Pyrgus,18,2021,6,30,26,1.19552540718391,2021-06-30,181,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Pyrgus,20,2014,8,20,34,1.77260587604301,2014-08-20,232,Purche,16_20,PU (1442),PU,1442
Pyrgus,20,2015,7,1,27,0.612363553114837,2015-07-01,182,Purche,16_20,PU (1442),PU,1442
Pyrgus,20,2016,7,27,30,0.693637232251624,2016-07-27,209,Purche,16_20,PU (1442),PU,1442
Pyrgus,20,2017,6,21,25,0.317696089370662,2017-06-21,172,Purche,16_20,PU (1442),PU,1442
Pyrgus,20,2019,6,26,26,1.63038262820091,2019-06-26,177,Purche,16_20,PU (1442),PU,1442
Pyrgus,20,2020,6,17,25,3.90817838922328,2020-06-17,169,Purche,16_20,PU (1442),PU,1442
Pyrgus,20,2021,6,30,26,0.494855784385986,2021-06-30,181,Purche,16_20,PU (1442),PU,1442
Pyrgus,21,2014,8,20,34,0.827944307569747,2014-08-20,232,Matas Verdes,16_21,MV (1919),MV,1919
Pyrgus,21,2015,7,1,27,1.80981970438645,2015-07-01,182,Matas Verdes,16_21,MV (1919),MV,1919
Pyrgus,21,2016,7,27,30,0.770905915242974,2016-07-27,209,Matas Verdes,16_21,MV (1919),MV,1919
Pyrgus,21,2017,6,21,25,1.08186743642656,2017-06-21,172,Matas Verdes,16_21,MV (1919),MV,1919
Pyrgus,21,2020,6,17,25,1.03412998636273,2020-06-17,169,Matas Verdes,16_21,MV (1919),MV,1919
Pyrgus,21,2021,6,30,26,1.2597638688537,2021-06-30,181,Matas Verdes,16_21,MV (1919),MV,1919
Pyrgus,21,2022,8,10,32,2.07247146819143,2022-08-10,222,Matas Verdes,16_21,MV (1919),MV,1919
Pyrgus,23,2015,7,1,27,2.00690006524655,2015-07-01,182,Robledal Dílar,16_23,DI (1720),DI,1720
Pyrgus,23,2016,7,27,30,1.63099768900603,2016-07-27,209,Robledal Dílar,16_23,DI (1720),DI,1720
Pyrgus,23,2017,6,21,25,1.41036975330588,2017-06-21,172,Robledal Dílar,16_23,DI (1720),DI,1720
Pyrgus,23,2019,6,26,26,2.44601609316591,2019-06-26,177,Robledal Dílar,16_23,DI (1720),DI,1720
Pyrgus,23,2020,6,17,25,1.74533262334419,2020-06-17,169,Robledal Dílar,16_23,DI (1720),DI,1720
Pyrgus,23,2021,6,30,26,2.81055656570302,2021-06-30,181,Robledal Dílar,16_23,DI (1720),DI,1720
Pyrgus,23,2022,8,10,32,2.33836257769196,2022-08-10,222,Robledal Dílar,16_23,DI (1720),DI,1720
Pyrgus,24,2017,6,21,25,0.412014346935664,2017-06-21,172,Campos de Otero,16_24,CO (2248),CO,2248
Pyrgus,24,2019,6,26,26,0.45322399108105,2019-06-26,177,Campos de Otero,16_24,CO (2248),CO,2248
Pyrgus,24,2021,6,30,26,1.44819188492869,2021-06-30,181,Campos de Otero,16_24,CO (2248),CO,2248
Pyrgus,32,2017,6,21,25,0.32756276395843,2017-06-21,172,Fabriquilla,16_32,FA (992),FA,992
Pyrgus,32,2021,6,30,26,0.480466807578419,2021-06-30,181,Fabriquilla,16_32,FA (992),FA,992
Pyrgus,33,2019,6,26,26,0.590203850303891,2019-06-26,177,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyrgus,33,2021,6,30,26,1.22674160529987,2021-06-30,181,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyrgus,35,2022,8,10,32,0.817389247115629,2022-08-10,222,Praillos,16_35,PRA (1894),PRA,1894
Pyrgus,45,2014,8,20,34,2.5298763244379,2014-08-20,232,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,45,2015,7,1,27,0.636934059012624,2015-07-01,182,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,45,2016,7,27,30,1.13060470916811,2016-07-27,209,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,45,2017,6,21,25,0.686796072723159,2017-06-21,172,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,45,2018,7,4,27,1.90255780173798,2018-07-04,185,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,45,2019,6,26,26,0.779555589267582,2019-06-26,177,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,45,2020,6,17,25,1.80629368563147,2020-06-17,169,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,45,2021,6,30,26,1.68480001741979,2021-06-30,181,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,45,2022,8,10,32,2.19392919517273,2022-08-10,222,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,48,2015,7,1,27,1.07687476379253,2015-07-01,182,Pitres,16_48,PI (1379),PI,1379
Pyrgus,48,2016,7,27,30,0.309373627454088,2016-07-27,209,Pitres,16_48,PI (1379),PI,1379
Pyrgus,48,2017,6,21,25,0.673228013204335,2017-06-21,172,Pitres,16_48,PI (1379),PI,1379
Pyrgus,48,2019,6,26,26,1.79348071711344,2019-06-26,177,Pitres,16_48,PI (1379),PI,1379
Pyrgus,48,2020,6,17,25,1.64911085399616,2020-06-17,169,Pitres,16_48,PI (1379),PI,1379
Pyrgus,48,2021,6,30,26,1.73924645185081,2021-06-30,181,Pitres,16_48,PI (1379),PI,1379
Pyrgus,49,2015,7,1,27,0.343831326678677,2015-07-01,182,Turbera,16_49,TU (745),TU,745
Pyrgus,49,2020,6,17,25,1.52918360001987,2020-06-17,169,Turbera,16_49,TU (745),TU,745
Pyronia bathseba,18,2022,6,29,26,3.58130283474386,2022-06-29,180,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Pyronia bathseba,20,2012,6,27,26,1.68629364797112,2012-06-27,179,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,20,2013,7,10,28,2.91792533872193,2013-07-10,191,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,20,2014,6,25,26,4.42751828345306,2014-06-25,176,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,20,2015,5,27,22,5.48188413335282,2015-05-27,147,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,20,2016,6,22,25,0.87664537449989,2016-06-22,174,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,20,2017,6,14,24,2.76781176852801,2017-06-14,165,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,20,2019,6,19,25,3.30725553690949,2019-06-19,170,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,20,2020,6,24,26,2.59949910423262,2020-06-24,176,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,20,2021,6,30,26,0.851047398196843,2021-06-30,181,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,23,2013,7,10,28,1.34240176882013,2013-07-10,191,Robledal Dílar,16_23,DI (1720),DI,1720
Pyronia bathseba,23,2014,6,25,26,0.393682948909967,2014-06-25,176,Robledal Dílar,16_23,DI (1720),DI,1720
Pyronia bathseba,23,2017,6,14,24,0.847231708614148,2017-06-14,165,Robledal Dílar,16_23,DI (1720),DI,1720
Pyronia bathseba,23,2019,6,19,25,0.601334385715673,2019-06-19,170,Robledal Dílar,16_23,DI (1720),DI,1720
Pyronia bathseba,23,2020,6,24,26,0.774571941582324,2020-06-24,176,Robledal Dílar,16_23,DI (1720),DI,1720
Pyronia bathseba,23,2021,6,30,26,0.502896845761486,2021-06-30,181,Robledal Dílar,16_23,DI (1720),DI,1720
Pyronia bathseba,32,2013,7,10,28,4.14233075848281,2013-07-10,191,Fabriquilla,16_32,FA (992),FA,992
Pyronia bathseba,32,2014,6,25,26,1.89209584900972,2014-06-25,176,Fabriquilla,16_32,FA (992),FA,992
Pyronia bathseba,32,2016,6,22,25,0.622379362930203,2016-06-22,174,Fabriquilla,16_32,FA (992),FA,992
Pyronia bathseba,32,2017,6,14,24,0.943451842642522,2017-06-14,165,Fabriquilla,16_32,FA (992),FA,992
Pyronia bathseba,32,2020,6,24,26,1.25326579510719,2020-06-24,176,Fabriquilla,16_32,FA (992),FA,992
Pyronia bathseba,32,2021,6,30,26,1.41063249047741,2021-06-30,181,Fabriquilla,16_32,FA (992),FA,992
Pyronia bathseba,33,2012,6,27,26,8.77652493821758,2012-06-27,179,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,33,2013,7,10,28,4.28524875331941,2013-07-10,191,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,33,2014,6,25,26,6.96559776287184,2014-06-25,176,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,33,2016,6,22,25,1.3618759246157,2016-06-22,174,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,33,2017,6,14,24,8.96274090984351,2017-06-14,165,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,33,2019,6,19,25,3.9979337263059,2019-06-19,170,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,33,2020,6,24,26,2.9242858869926,2020-06-24,176,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,33,2021,6,30,26,4.494533982215,2021-06-30,181,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,33,2022,6,29,26,7.1464345700874,2022-06-29,180,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,34,2013,7,10,28,0.700909768659672,2013-07-10,191,Catifas,16_34,CAT (1666),CAT,1666
Pyronia bathseba,34,2017,6,14,24,4.11566946711269,2017-06-14,165,Catifas,16_34,CAT (1666),CAT,1666
Pyronia bathseba,34,2019,6,19,25,1.42784727801576,2019-06-19,170,Catifas,16_34,CAT (1666),CAT,1666
Pyronia bathseba,34,2021,6,30,26,0.708598298545403,2021-06-30,181,Catifas,16_34,CAT (1666),CAT,1666
Pyronia bathseba,34,2022,6,29,26,0.637253143593465,2022-06-29,180,Catifas,16_34,CAT (1666),CAT,1666
Pyronia bathseba,48,2018,6,27,26,1.54502331077124,2018-06-27,178,Pitres,16_48,PI (1379),PI,1379
Pyronia bathseba,48,2019,6,19,25,1.53221494587369,2019-06-19,170,Pitres,16_48,PI (1379),PI,1379
Pyronia bathseba,48,2020,6,24,26,1.18628184834706,2020-06-24,176,Pitres,16_48,PI (1379),PI,1379
Pyronia bathseba,49,2015,5,27,22,1.99726478027619,2015-05-27,147,Turbera,16_49,TU (745),TU,745
Pyronia bathseba,49,2019,6,19,25,0.958106804889854,2019-06-19,170,Turbera,16_49,TU (745),TU,745
Pyronia bathseba,49,2020,6,24,26,1.23435740902188,2020-06-24,176,Turbera,16_49,TU (745),TU,745
Pyronia cecilia,20,2013,9,11,37,8.31744706722101,2013-09-11,254,Purche,16_20,PU (1442),PU,1442
Pyronia cecilia,20,2016,8,3,31,0.672426797419257,2016-08-03,216,Purche,16_20,PU (1442),PU,1442
Pyronia cecilia,45,2017,8,9,32,1.36514424960025,2017-08-09,221,Dúrcal,16_45,DU (1950),DU,1950
Pyronia cecilia,45,2018,8,15,33,4.16966902108912,2018-08-15,227,Dúrcal,16_45,DU (1950),DU,1950
Pyronia cecilia,46,2014,7,16,29,3.28245942982827,2014-07-16,197,Laguna,16_46,LP (732),LP,732
Pyronia cecilia,49,2014,7,16,29,1.12823566404722,2014-07-16,197,Turbera,16_49,TU (745),TU,745
Pyronia cecilia,49,2015,7,1,27,2.87680687833431,2015-07-01,182,Turbera,16_49,TU (745),TU,745
Pyronia cecilia,49,2016,8,3,31,0.935201558374532,2016-08-03,216,Turbera,16_49,TU (745),TU,745
Pyronia cecilia,49,2017,8,9,32,1.86575397514469,2017-08-09,221,Turbera,16_49,TU (745),TU,745
Pyronia cecilia,49,2019,7,24,30,3.23205786121405,2019-07-24,205,Turbera,16_49,TU (745),TU,745
Pyronia cecilia,49,2020,6,17,25,1.47720127589012,2020-06-17,169,Turbera,16_49,TU (745),TU,745
Pyronia cecilia,49,2021,8,4,31,1.60220224405221,2021-08-04,216,Turbera,16_49,TU (745),TU,745
Pyronia cecilia,49,2022,7,6,27,0.5641994239977,2022-07-06,187,Turbera,16_49,TU (745),TU,745
Pyronia tithonus,20,2013,9,11,37,3.74382257110806,2013-09-11,254,Purche,16_20,PU (1442),PU,1442
Pyronia tithonus,20,2014,8,6,32,6.08606383665222,2014-08-06,218,Purche,16_20,PU (1442),PU,1442
Pyronia tithonus,20,2016,7,27,30,0.915959704151542,2016-07-27,209,Purche,16_20,PU (1442),PU,1442
Pyronia tithonus,20,2019,7,24,30,1.00934242597255,2019-07-24,205,Purche,16_20,PU (1442),PU,1442
Pyronia tithonus,20,2020,7,29,31,2.50477096023318,2020-07-29,211,Purche,16_20,PU (1442),PU,1442
Pyronia tithonus,20,2021,8,11,32,4.44080791987559,2021-08-11,223,Purche,16_20,PU (1442),PU,1442
Pyronia tithonus,23,2021,8,11,32,2.10468272962547,2021-08-11,223,Robledal Dílar,16_23,DI (1720),DI,1720
Pyronia tithonus,23,2022,8,10,32,1.093167553466,2022-08-10,222,Robledal Dílar,16_23,DI (1720),DI,1720
Pyronia tithonus,35,2014,8,6,32,0.699982805333394,2014-08-06,218,Praillos,16_35,PRA (1894),PRA,1894
Pyronia tithonus,35,2017,8,2,31,1.8374384142347,2017-08-02,214,Praillos,16_35,PRA (1894),PRA,1894
Pyronia tithonus,35,2021,8,11,32,3.66213564727673,2021-08-11,223,Praillos,16_35,PRA (1894),PRA,1894
Pyronia tithonus,35,2022,8,10,32,3.22448408232182,2022-08-10,222,Praillos,16_35,PRA (1894),PRA,1894
Pyronia tithonus,45,2014,8,6,32,5.14068001522324,2014-08-06,218,Dúrcal,16_45,DU (1950),DU,1950
